CustomerID,Recency,Frequency,Monetary,Return_Value,Net_Monetary,R_Score,F_Score,M_Score,Customer_Segment
15762,65,2,583.75,0.0,583.75,3,3,3,Loyal Customers
15763,32,2,1086.92,38.25,1048.67,4,3,4,Loyal Customers
15764,88,6,3279.97,34.5,3245.47,2,5,5,At Risk
15766,64,1,315.06,0.0,315.06,3,2,2,Hibernating / Lost
15768,116,3,621.8299999999999,40.0,581.8299999999999,2,4,3,At Risk
15769,7,26,56252.72,4429.0,51823.72,5,5,5,Champions
15773,6,1,635.6800000000001,0.0,635.6800000000001,5,2,3,Hibernating / Lost
15774,69,1,270.8,0.0,270.8,3,2,2,Hibernating / Lost
15775,245,1,104.9,0.0,104.9,1,2,1,Hibernating / Lost
15776,133,1,241.62,0.0,241.62,2,2,1,Hibernating / Lost
15777,241,4,1047.11,25.5,1021.6099999999999,1,4,4,At Risk
15780,184,3,475.28000000000003,0.0,475.28000000000003,1,4,3,At Risk
15781,25,3,345.46,11.9,333.56,4,4,2,Loyal Customers
15782,10,3,2614.7400000000002,20.8,2593.94,5,4,5,Champions
15783,11,1,246.3,0.0,246.3,5,2,2,Hibernating / Lost
15785,33,5,2328.9700000000003,25.22,2303.7500000000005,4,4,5,Champions
15786,46,3,4932.2,98.0,4834.2,3,4,5,Loyal Customers
15787,26,3,948.05,0.0,948.05,4,4,4,Champions
15789,358,1,351.3,0.0,351.3,1,2,2,Hibernating / Lost
15790,10,1,220.85,0.0,220.85,5,2,1,Hibernating / Lost
15791,44,2,1612.69,8.25,1604.44,3,3,4,Loyal Customers
15793,15,3,965.61,16.65,948.96,4,4,4,Champions
15795,150,1,610.01,0.0,610.01,2,2,3,At Risk
15796,1,8,2711.56,44.95,2666.61,5,5,5,Champions
15797,113,4,2207.4,0.0,2207.4,2,4,5,At Risk
15799,76,3,884.14,0.0,884.14,2,4,3,At Risk
15800,107,2,699.08,0.0,699.08,2,3,3,At Risk
15801,46,3,1063.95,21.759999999999998,1042.19,3,4,4,Loyal Customers
15802,143,1,451.42,902.84,-451.42,2,2,1,Hibernating / Lost
15803,51,1,415.82000000000005,0.0,415.82000000000005,3,2,2,Hibernating / Lost
15804,1,13,4206.39,357.84,3848.55,5,5,5,Champions
15805,23,17,5528.4800000000005,76.31,5452.17,4,5,5,Champions
15806,46,3,784.58,0.0,784.58,3,4,3,Loyal Customers
15807,50,3,903.9,0.0,903.9,3,4,3,Loyal Customers
15808,306,4,3734.9700000000003,10.2,3724.7700000000004,1,4,5,At Risk
15809,36,5,515.77,116.56,399.21,3,4,2,Loyal Customers
15810,79,4,1391.98,246.55,1145.43,2,4,4,At Risk
15811,22,6,2218.62,47.3,2171.3199999999997,4,5,5,Champions
15812,107,5,1801.14,0.0,1801.14,2,4,4,At Risk
15813,208,2,1303.9099999999999,0.0,1303.9099999999999,1,3,4,At Risk
15814,17,4,1945.33,102.6,1842.73,4,4,4,Champions
15815,64,5,2100.6,0.0,2100.6,3,4,5,Loyal Customers
15819,49,4,1905.45,0.0,1905.45,3,4,4,Loyal Customers
15820,320,1,206.98,0.0,206.98,1,2,1,Hibernating / Lost
15821,44,2,570.96,0.0,570.96,3,3,3,Loyal Customers
15822,3,2,885.47,0.0,885.47,5,3,3,Loyal Customers
15823,372,1,15.0,855.76,-840.76,1,2,1,Hibernating / Lost
15825,172,1,532.94,0.0,532.94,2,2,3,At Risk
15826,56,3,1654.31,4.95,1649.36,3,4,4,Loyal Customers
15827,73,14,1836.0900000000001,194.61,1641.48,2,5,4,At Risk
15829,99,2,636.14,0.0,636.14,2,3,3,At Risk
15830,38,1,576.0,28.3,547.7,3,2,3,Hibernating / Lost
15831,58,3,801.76,54.0,747.76,3,4,3,Loyal Customers
15832,254,1,836.79,0.0,836.79,1,2,3,At Risk
15834,70,4,2233.75,148.85,2084.9,3,4,5,Loyal Customers
15835,44,4,954.09,0.0,954.09,3,4,4,Loyal Customers
15836,50,1,137.37,19.9,117.47,3,2,1,Hibernating / Lost
15837,65,1,391.98,0.0,391.98,3,2,2,Hibernating / Lost
15838,11,19,33643.08,292.32,33350.76,5,5,5,Champions
15839,33,3,1048.49,27.75,1020.74,4,4,4,Champions
15840,59,2,355.56,9.9,345.66,3,3,2,Loyal Customers
15841,73,4,1224.06,14.959999999999999,1209.1,2,4,4,At Risk
15843,304,1,118.95000000000002,0.0,118.95000000000002,1,2,1,Hibernating / Lost
15844,46,1,130.73999999999998,0.0,130.73999999999998,3,2,1,Hibernating / Lost
15845,18,8,3711.77,60.9,3650.87,4,5,5,Champions
15847,38,2,389.27,0.0,389.27,3,3,2,Loyal Customers
15850,19,2,238.85,0.0,238.85,4,3,1,Loyal Customers
15852,187,2,160.71,0.0,160.71,1,3,1,At Risk
15853,52,1,110.8,0.0,110.8,3,2,1,Hibernating / Lost
15854,4,12,2974.65,0.0,2974.65,5,5,5,Champions
15855,137,5,712.24,0.0,712.24,2,4,3,At Risk
15856,4,27,16387.57,213.9,16173.67,5,5,5,Champions
15857,19,1,297.0,0.0,297.0,4,2,2,Hibernating / Lost
15858,16,5,1438.85,0.0,1438.85,4,4,4,Champions
15860,41,8,977.21,0.0,977.21,3,5,4,Loyal Customers
15861,12,8,3165.36,165.0,3000.36,5,5,5,Champions
15862,8,4,832.88,0.0,832.88,5,4,3,Loyal Customers
15863,26,2,68.84,0.0,68.84,4,3,1,Loyal Customers
15864,22,6,1936.3200000000002,166.54000000000002,1769.7800000000002,4,5,4,Champions
15865,41,3,895.13,0.0,895.13,3,4,3,Loyal Customers
15866,101,1,230.53,0.0,230.53,2,2,1,Hibernating / Lost
15867,5,15,3812.64,14.85,3797.79,5,5,5,Champions
15869,277,2,149.64,0.0,149.64,1,3,1,At Risk
15870,33,1,354.09000000000003,0.0,354.09000000000003,4,2,2,Hibernating / Lost
15872,15,2,360.93,0.0,360.93,4,3,2,Loyal Customers
15874,64,7,4405.88,75.21,4330.67,3,5,5,Loyal Customers
15877,2,2,493.28,52.5,440.78,5,3,2,Loyal Customers
15880,369,1,343.28000000000003,30.0,313.28000000000003,1,2,2,Hibernating / Lost
15881,312,5,501.39000000000004,63.15,438.24000000000007,1,4,2,At Risk
15882,199,4,516.36,21.0,495.36,1,4,3,At Risk
15883,2,2,396.48,0.0,396.48,5,3,2,Loyal Customers
15885,93,3,379.35,0.0,379.35,2,4,2,At Risk
15886,60,1,181.09,0.0,181.09,3,2,1,Hibernating / Lost
15888,81,1,168.31,27.04,141.27,2,2,1,Hibernating / Lost
15889,157,2,446.87,0.0,446.87,2,3,2,At Risk
15891,227,1,524.52,0.0,524.52,1,2,3,At Risk
15894,253,2,263.55,0.0,263.55,1,3,2,At Risk
15895,150,1,179.17,0.0,179.17,2,2,1,Hibernating / Lost
15897,194,2,222.05,0.0,222.05,1,3,1,At Risk
15898,1,5,1388.88,4.2,1384.68,5,4,4,Champions
15899,369,1,56.25,0.0,56.25,1,2,1,Hibernating / Lost
15900,24,1,351.11,0.0,351.11,4,2,2,Hibernating / Lost
15901,17,3,363.88,0.0,363.88,4,4,2,Loyal Customers
15903,10,7,5126.76,0.42,5126.34,5,5,5,Champions
15904,8,1,164.68,0.0,164.68,5,2,1,Hibernating / Lost
15906,20,7,1567.69,45.900000000000006,1521.79,4,5,4,Champions
15907,4,3,967.45,0.0,967.45,5,4,4,Champions
15909,174,1,191.94,0.0,191.94,2,2,1,Hibernating / Lost
15910,1,8,1232.18,0.0,1232.18,5,5,4,Champions
15912,178,2,264.62,0.0,264.62,2,3,2,At Risk
15916,16,8,1528.09,36.85,1491.24,4,5,4,Champions
15917,248,1,123.1,0.0,123.1,1,2,1,Hibernating / Lost
15918,191,2,334.23,0.0,334.23,1,3,2,At Risk
15919,20,2,639.89,0.0,639.89,4,3,3,Loyal Customers
15920,154,4,167.5,0.0,167.5,2,4,1,At Risk
15921,173,1,336.03000000000003,0.0,336.03000000000003,2,2,2,Hibernating / Lost
15922,373,1,369.5,5.9,363.6,1,2,2,Hibernating / Lost
15923,373,1,127.08,0.0,127.08,1,2,1,Hibernating / Lost
15925,194,1,207.15,0.0,207.15,1,2,1,Hibernating / Lost
15930,67,1,426.63,0.0,426.63,3,2,2,Hibernating / Lost
15932,4,8,2495.87,34.019999999999996,2461.85,5,5,5,Champions
15933,21,3,1107.46,0.0,1107.46,4,4,4,Champions
15935,239,2,416.86,0.0,416.86,1,3,2,At Risk
15937,64,1,145.35,0.0,145.35,3,2,1,Hibernating / Lost
15938,112,5,404.58,0.0,404.58,2,4,2,At Risk
15939,90,15,6115.01,12.75,6102.26,2,5,5,At Risk
15940,311,1,35.8,4.0,31.799999999999997,1,2,1,Hibernating / Lost
15942,134,1,337.44,0.0,337.44,2,2,2,Hibernating / Lost
15944,277,1,325.1,0.0,325.1,1,2,2,Hibernating / Lost
15945,365,1,181.0,0.0,181.0,1,2,1,Hibernating / Lost
15947,83,1,1708.24,0.0,1708.24,2,2,4,At Risk
15948,8,2,955.24,0.0,955.24,5,3,4,Loyal Customers
15949,17,2,364.72,0.0,364.72,4,3,2,Loyal Customers
15950,32,4,1765.51,60.25,1705.26,4,4,4,Champions
15951,9,2,708.22,38.650000000000006,669.57,5,3,3,Loyal Customers
15952,34,4,806.57,0.0,806.57,3,4,3,Loyal Customers
15953,15,8,1659.3799999999999,24.849999999999998,1634.53,4,5,4,Champions
15955,24,14,4416.26,26.45,4389.81,4,5,5,Champions
15957,32,1,428.89,0.0,428.89,4,2,2,Hibernating / Lost
15958,74,1,104.35,0.0,104.35,2,2,1,Hibernating / Lost
15963,20,2,470.76,0.0,470.76,4,3,2,Loyal Customers
15965,17,4,845.64,0.0,845.64,4,4,3,Loyal Customers
15967,23,2,418.83,0.0,418.83,4,3,2,Loyal Customers
15969,3,3,666.1,83.2,582.9,5,4,3,Loyal Customers
15970,304,1,314.1,0.0,314.1,1,2,2,Hibernating / Lost
15971,18,12,4199.85,0.0,4199.85,4,5,5,Champions
15973,367,1,307.82000000000005,208.04999999999998,99.77000000000007,1,2,1,Hibernating / Lost
15974,39,7,3442.15,12.600000000000001,3429.55,3,5,5,Loyal Customers
15975,84,1,371.01,0.0,371.01,2,2,2,Hibernating / Lost
15976,165,2,430.94,0.0,430.94,2,3,2,At Risk
15977,17,2,1054.73,0.0,1054.73,4,3,4,Loyal Customers
15978,77,1,1098.78,0.0,1098.78,2,2,4,At Risk
15980,89,3,2398.86,0.0,2398.86,2,4,5,At Risk
15981,25,8,3408.48,0.0,3408.48,4,5,5,Champions
15983,22,4,1475.02,0.0,1475.02,4,4,4,Champions
15984,3,10,2837.67,20.7,2816.9700000000003,5,5,5,Champions
15985,123,2,1142.42,105.0,1037.42,2,3,4,At Risk
15986,30,1,168.12,0.0,168.12,4,2,1,Hibernating / Lost
15987,12,7,1451.28,0.0,1451.28,5,5,4,Champions
15988,19,1,158.03,0.0,158.03,4,2,1,Hibernating / Lost
15990,44,2,792.11,0.0,792.11,3,3,3,Loyal Customers
15992,4,1,41.989999999999995,0.0,41.989999999999995,5,2,1,Hibernating / Lost
15993,9,7,2797.57,40.75,2756.82,5,5,5,Champions
15994,55,1,427.07,0.0,427.07,3,2,2,Hibernating / Lost
15996,88,6,1060.68,15.9,1044.78,2,5,4,At Risk
15998,37,5,3089.97,5.8,3084.1699999999996,3,4,5,Loyal Customers
16000,3,3,12393.7,0.0,12393.7,5,4,5,Champions
16003,30,5,2735.37,0.0,2735.37,4,4,5,Champions
16005,12,4,615.39,0.0,615.39,5,4,3,Loyal Customers
16006,211,1,101.4,0.0,101.4,1,2,1,Hibernating / Lost
16007,48,4,1701.94,0.0,1701.94,3,4,4,Loyal Customers
16008,24,3,478.78,0.0,478.78,4,4,3,Loyal Customers
16009,22,4,992.71,0.0,992.71,4,4,4,Champions
16010,246,3,407.5,0.0,407.5,1,4,2,At Risk
16011,8,16,3362.71,0.0,3362.71,5,5,5,Champions
16012,35,3,1415.29,0.0,1415.29,3,4,4,Loyal Customers
16013,4,47,37130.6,3764.35,33366.25,5,5,5,Champions
16014,38,3,662.38,9.25,653.13,3,4,3,Loyal Customers
16015,4,3,705.39,14.850000000000001,690.54,5,4,3,Loyal Customers
16016,3,8,1508.76,25.45,1483.31,5,5,4,Champions
16017,47,1,211.88,0.0,211.88,3,2,1,Hibernating / Lost
16018,39,2,408.90000000000003,0.0,408.90000000000003,3,3,2,Loyal Customers
16019,47,9,3786.2400000000002,336.0,3450.2400000000002,3,5,5,Loyal Customers
16020,17,3,851.01,0.0,851.01,4,4,3,Loyal Customers
16022,260,1,628.28,0.0,628.28,1,2,3,At Risk
16023,46,3,719.81,0.0,719.81,3,4,3,Loyal Customers
16024,12,1,251.24,0.0,251.24,5,2,2,Hibernating / Lost
16025,30,1,439.65999999999997,0.0,439.65999999999997,4,2,2,Hibernating / Lost
16026,43,1,236.09,0.0,236.09,3,2,1,Hibernating / Lost
16027,92,6,934.62,82.5,852.12,2,5,3,At Risk
16029,39,63,81024.84,30032.23,50992.61,3,5,5,Loyal Customers
16030,310,1,331.24,0.0,331.24,1,2,2,Hibernating / Lost
16031,92,2,548.94,0.0,548.94,2,3,3,At Risk
16033,6,20,8816.4,88.79,8727.609999999999,5,5,5,Champions
16034,196,3,437.7,0.0,437.7,1,4,2,At Risk
16036,87,2,758.92,0.0,758.92,2,3,3,At Risk
16037,270,3,855.02,0.0,855.02,1,4,3,At Risk
16038,8,3,471.78000000000003,17.45,454.33000000000004,5,4,2,Loyal Customers
16040,65,3,1313.55,0.0,1313.55,3,4,4,Loyal Customers
16041,31,3,3166.4,0.0,3166.4,4,4,5,Champions
16042,22,5,1197.27,49.9,1147.37,4,4,4,Champions
16043,38,4,773.99,0.0,773.99,3,4,3,Loyal Customers
16045,120,4,1340.7,0.0,1340.7,2,4,4,At Risk
16048,373,2,256.44,12.75,243.69,1,3,2,At Risk
16049,40,3,1111.79,0.0,1111.79,3,4,4,Loyal Customers
16050,174,1,137.9,0.0,137.9,2,2,1,Hibernating / Lost
16052,54,1,362.06,0.0,362.06,3,2,2,Hibernating / Lost
16053,33,2,1511.95,0.0,1511.95,4,3,4,Loyal Customers
16054,145,1,783.9,0.0,783.9,2,2,3,At Risk
16055,221,1,134.8,0.0,134.8,1,2,1,Hibernating / Lost
16056,45,1,664.85,0.0,664.85,3,2,3,Hibernating / Lost
16057,16,7,2263.12,122.89999999999999,2140.22,4,5,5,Champions
16059,66,6,1459.8600000000001,0.0,1459.8600000000001,3,5,4,Loyal Customers
16062,10,4,1153.62,0.0,1153.62,5,4,4,Champions
16063,260,1,335.32,0.0,335.32,1,2,2,Hibernating / Lost
16065,365,1,372.09,0.0,372.09,1,2,2,Hibernating / Lost
16066,17,5,1521.87,0.0,1521.87,4,4,4,Champions
16070,22,2,852.15,0.0,852.15,4,3,3,Loyal Customers
16071,45,1,326.24,0.0,326.24,3,2,2,Hibernating / Lost
16072,288,1,584.3199999999999,0.0,584.3199999999999,1,2,3,At Risk
16073,297,1,122.39999999999999,28.049999999999997,94.35,1,2,1,Hibernating / Lost
16076,3,10,2234.73,61.199999999999996,2173.53,5,5,5,Champions
16078,284,1,79.2,0.0,79.2,1,2,1,Hibernating / Lost
16079,17,3,1352.0,0.0,1352.0,4,4,4,Champions
16080,82,2,217.16,40.56,176.6,2,3,1,At Risk
16081,56,5,2806.9,0.0,2806.9,3,4,5,Loyal Customers
16083,101,2,1317.62,0.0,1317.62,2,3,4,At Risk
16084,299,1,436.18,0.0,436.18,1,2,2,Hibernating / Lost
16085,23,5,981.51,0.0,981.51,4,4,4,Champions
16086,59,5,1121.39,2.08,1119.3100000000002,3,4,4,Loyal Customers
16091,155,2,315.06,0.0,315.06,2,3,2,At Risk
16092,115,3,817.86,38.5,779.36,2,4,3,At Risk
16093,107,1,17.0,0.0,17.0,2,2,1,Hibernating / Lost
16094,12,4,1078.23,36.4,1041.83,5,4,4,Champions
16096,264,1,320.62,0.0,320.62,1,2,2,Hibernating / Lost
16097,240,1,185.04999999999998,0.0,185.04999999999998,1,2,1,Hibernating / Lost
16098,88,7,2005.63,0.0,2005.63,2,5,4,At Risk
16099,50,3,731.9,0.0,731.9,3,4,3,Loyal Customers
16101,71,1,1290.7,44.74,1245.96,3,2,4,Hibernating / Lost
16102,42,3,1842.14,0.0,1842.14,3,4,4,Loyal Customers
16103,7,6,1429.64,0.0,1429.64,5,5,4,Champions
16104,62,1,302.36,0.0,302.36,3,2,2,Hibernating / Lost
16105,249,1,336.96,0.0,336.96,1,2,2,Hibernating / Lost
16106,66,1,108.38,0.0,108.38,3,2,1,Hibernating / Lost
16107,18,7,3204.1600000000003,0.0,3204.1600000000003,4,5,5,Champions
16108,85,1,842.5,26.4,816.1,2,2,3,At Risk
16109,219,2,611.88,0.0,611.88,1,3,3,At Risk
16110,45,3,1337.48,0.0,1337.48,3,4,4,Loyal Customers
16112,143,4,195.73999999999998,0.0,195.73999999999998,2,4,1,At Risk
16113,183,1,161.38,0.0,161.38,1,2,1,Hibernating / Lost
16114,171,1,135.75000000000003,0.0,135.75000000000003,2,2,1,Hibernating / Lost
16115,10,8,1667.97,0.0,1667.97,5,5,4,Champions
16116,212,1,612.78,19.9,592.88,1,2,3,At Risk
16117,190,1,232.21,0.0,232.21,1,2,1,Hibernating / Lost
16119,8,2,423.36,0.0,423.36,5,3,2,Loyal Customers
16120,59,4,1309.14,15.0,1294.14,3,4,4,Loyal Customers
16121,57,2,867.11,0.0,867.11,3,3,3,Loyal Customers
16122,73,4,684.4200000000001,0.0,684.4200000000001,2,4,3,At Risk
16123,52,1,307.78,0.0,307.78,3,2,2,Hibernating / Lost
16124,317,1,249.0,61.849999999999994,187.15,1,2,1,Hibernating / Lost
16125,367,1,289.35,0.0,289.35,1,2,2,Hibernating / Lost
16126,29,4,6287.77,0.0,6287.77,4,4,5,Champions
16127,39,1,656.25,0.0,656.25,3,2,3,Hibernating / Lost
16128,18,5,1880.22,0.0,1880.22,4,4,4,Champions
16131,52,6,3506.54,0.0,3506.54,3,5,5,Loyal Customers
16133,4,33,14589.04,283.38,14305.660000000002,5,5,5,Champions
16134,22,2,618.09,14.399999999999999,603.69,4,3,3,Loyal Customers
16135,263,1,517.55,0.0,517.55,1,2,3,At Risk
16136,60,3,709.38,0.0,709.38,3,4,3,Loyal Customers
16139,19,3,635.41,0.0,635.41,4,4,3,Loyal Customers
16140,66,2,725.18,21.41,703.77,3,3,3,Loyal Customers
16141,88,1,620.4,0.0,620.4,2,2,3,At Risk
16142,250,1,535.34,0.0,535.34,1,2,3,At Risk
16143,3,6,2424.94,5.1,2419.84,5,5,5,Champions
16144,247,1,175.2,0.0,175.2,1,2,1,Hibernating / Lost
16145,9,11,3799.4900000000002,57.51,3741.98,5,5,5,Champions
16146,157,3,734.13,0.0,734.13,2,4,3,At Risk
16147,134,1,375.0,0.0,375.0,2,2,2,Hibernating / Lost
16148,296,1,76.32000000000001,0.0,76.32000000000001,1,2,1,Hibernating / Lost
16149,5,2,280.52,0.0,280.52,5,3,2,Loyal Customers
16150,43,5,2053.02,146.95,1906.07,3,4,4,Loyal Customers
16152,269,1,1829.04,0.0,1829.04,1,2,4,At Risk
16153,50,5,1824.23,0.0,1824.23,3,4,4,Loyal Customers
16156,9,9,3122.04,97.42,3024.62,5,5,5,Champions
16157,16,3,656.69,12.450000000000001,644.24,4,4,3,Loyal Customers
16159,282,1,348.2,0.0,348.2,1,2,2,Hibernating / Lost
16160,65,2,1025.44,15.99,1009.45,3,3,4,Loyal Customers
16161,2,19,5575.56,222.59,5352.97,5,5,5,Champions
16162,252,1,37.4,0.0,37.4,1,2,1,Hibernating / Lost
16163,232,2,856.6,415.00000000000006,441.59999999999997,1,3,2,At Risk
16164,17,3,822.48,19.95,802.53,4,4,3,Loyal Customers
16168,11,27,3787.6,17.0,3770.6,5,5,5,Champions
16169,8,4,1822.97,0.0,1822.97,5,4,4,Champions
16170,51,6,1885.05,4.63,1880.4199999999998,3,5,4,Loyal Customers
16171,59,1,73.2,0.0,73.2,3,2,1,Hibernating / Lost
16172,95,5,1140.21,0.0,1140.21,2,4,4,At Risk
16173,16,6,1418.32,11.75,1406.57,4,5,4,Champions
16174,126,3,1009.5500000000001,0.0,1009.5500000000001,2,4,4,At Risk
16175,94,4,1037.59,0.0,1037.59,2,4,4,At Risk
16177,50,1,331.95,0.0,331.95,3,2,2,Hibernating / Lost
16178,138,1,197.9,0.0,197.9,2,2,1,Hibernating / Lost
16179,61,1,215.83,0.0,215.83,3,2,1,Hibernating / Lost
16180,100,8,10254.18,36.7,10217.48,2,5,5,At Risk
16181,73,1,305.54,0.0,305.54,2,2,2,Hibernating / Lost
16182,72,4,6617.65,0.0,6617.65,3,4,5,Loyal Customers
16183,67,1,338.71000000000004,0.0,338.71000000000004,3,2,2,Hibernating / Lost
16184,64,6,1158.79,3.25,1155.54,3,5,4,Loyal Customers
16185,17,2,529.41,0.0,529.41,4,3,3,Loyal Customers
16186,23,12,4006.94,15.0,3991.94,4,5,5,Champions
16187,32,15,6911.4400000000005,70.2,6841.240000000001,4,5,5,Champions
16188,45,4,981.86,0.0,981.86,3,4,4,Loyal Customers
16189,16,2,215.48,0.0,215.48,4,3,1,Loyal Customers
16190,40,1,215.08,0.0,215.08,3,2,1,Hibernating / Lost
16191,3,13,5180.52,267.20000000000005,4913.320000000001,5,5,5,Champions
16193,237,1,314.45,0.0,314.45,1,2,2,Hibernating / Lost
16198,75,1,400.68100000000004,0.0,400.68100000000004,2,2,2,Hibernating / Lost
16200,4,2,1080.6200000000001,0.0,1080.6200000000001,5,3,4,Loyal Customers
16201,3,4,1863.47,41.95,1821.52,5,4,4,Champions
16202,361,1,365.27,0.0,365.27,1,2,2,Hibernating / Lost
16203,59,4,592.9,3.75,589.15,3,4,3,Loyal Customers
16204,23,1,405.71,0.0,405.71,4,2,2,Hibernating / Lost
16205,31,4,761.38,0.0,761.38,4,4,3,Loyal Customers
16206,55,4,537.0600000000001,0.0,537.0600000000001,3,4,3,Loyal Customers
16207,25,1,394.38,0.0,394.38,4,2,2,Hibernating / Lost
16208,45,2,664.26,0.0,664.26,3,3,3,Loyal Customers
16209,89,5,2262.62,0.0,2262.62,2,4,5,At Risk
16210,2,18,21086.3,0.0,21086.3,5,5,5,Champions
16211,89,1,547.02,4.25,542.77,2,2,3,At Risk
16212,19,2,690.34,9.15,681.19,4,3,3,Loyal Customers
16213,79,1,159.0,0.0,159.0,2,2,1,Hibernating / Lost
16214,171,3,1062.75,0.0,1062.75,2,4,4,At Risk
16215,81,1,242.35,0.0,242.35,2,2,1,Hibernating / Lost
16216,267,1,914.9300000000001,0.0,914.9300000000001,1,2,3,At Risk
16217,235,2,304.25,44.86,259.39,1,3,2,At Risk
16218,30,7,3084.68,29.810000000000002,3054.87,4,5,5,Champions
16221,37,3,864.86,0.0,864.86,3,4,3,Loyal Customers
16222,318,1,846.72,0.0,846.72,1,2,3,At Risk
16224,57,4,1295.3,0.0,1295.3,3,4,4,Loyal Customers
16225,45,5,1096.32,0.0,1096.32,3,4,4,Loyal Customers
16226,203,3,255.12,0.0,255.12,1,4,2,At Risk
16227,225,1,314.22,5.9,308.32000000000005,1,2,2,Hibernating / Lost
16229,87,2,1010.6,0.0,1010.6,2,3,4,At Risk
16230,190,2,542.03,0.0,542.03,1,3,3,At Risk
16232,44,4,990.88,7.6499999999999995,983.23,3,4,4,Loyal Customers
16233,71,3,536.6800000000001,114.54999999999998,422.1300000000001,3,4,2,Loyal Customers
16235,41,5,867.31,8.9,858.41,3,4,3,Loyal Customers
16236,78,1,432.2,0.0,432.2,2,2,2,Hibernating / Lost
16239,57,2,414.2,41.300000000000004,372.9,3,3,2,Loyal Customers
16240,24,2,3718.8,24.990000000000002,3693.8100000000004,4,3,5,Loyal Customers
16241,10,13,2607.87,0.0,2607.87,5,5,5,Champions
16242,8,7,3603.21,4.95,3598.26,5,5,5,Champions
16243,34,2,409.1,0.0,409.1,3,3,2,Loyal Customers
16244,212,2,1522.75,0.0,1522.75,1,3,4,At Risk
16245,24,3,1413.66,61.300000000000004,1352.3600000000001,4,4,4,Champions
16247,170,1,114.56,0.0,114.56,2,2,1,Hibernating / Lost
16248,62,1,152.94,0.0,152.94,3,2,1,Hibernating / Lost
16249,53,5,1800.07,0.0,1800.07,3,4,4,Loyal Customers
16250,261,2,389.44,0.0,389.44,1,3,2,At Risk
16253,67,2,3683.86,18.240000000000002,3665.6200000000003,3,3,5,Loyal Customers
16255,17,8,2619.91,10.61,2609.2999999999997,4,5,5,Champions
16256,267,1,752.4300000000001,19.8,732.6300000000001,1,2,3,At Risk
16257,177,1,46.95,0.0,46.95,2,2,1,Hibernating / Lost
16258,45,5,5203.51,0.0,5203.51,3,4,5,Loyal Customers
16260,51,1,1035.45,0.0,1035.45,3,2,4,Hibernating / Lost
16261,17,4,746.83,0.0,746.83,4,4,3,Loyal Customers
16265,9,9,5447.0,23.85,5423.15,5,5,5,Champions
16266,74,7,861.89,0.0,861.89,2,5,3,At Risk
16268,71,2,667.65,0.0,667.65,3,3,3,Loyal Customers
16270,353,1,1141.24,0.0,1141.24,1,2,4,At Risk
16271,3,5,1429.24,5.95,1423.29,5,4,4,Champions
16272,117,1,411.7,0.0,411.7,2,2,2,Hibernating / Lost
16274,373,1,357.95,0.0,357.95,1,2,2,Hibernating / Lost
16275,197,1,559.87,0.0,559.87,1,2,3,At Risk
16276,177,1,810.6000000000001,0.0,810.6000000000001,2,2,3,At Risk
16278,100,1,566.38,28.55,537.83,2,2,3,At Risk
16279,21,3,1509.58,12.9,1496.6799999999998,4,4,4,Champions
16281,72,1,2062.06,0.0,2062.06,3,2,5,Hibernating / Lost
16282,340,1,168.3,0.0,168.3,1,2,1,Hibernating / Lost
16283,6,5,1570.81,39.300000000000004,1531.51,5,4,4,Champions
16284,31,2,823.97,0.0,823.97,4,3,3,Loyal Customers
16287,170,1,142.5,0.0,142.5,2,2,1,Hibernating / Lost
16292,122,1,302.25,21.349999999999998,280.9,2,2,2,Hibernating / Lost
16293,22,10,2248.9900000000002,12.25,2236.7400000000002,4,5,5,Champions
16295,10,4,1328.55,0.0,1328.55,5,4,4,Champions
16297,269,1,301.9,26.499999999999996,275.4,1,2,2,Hibernating / Lost
16298,23,3,598.2,0.0,598.2,4,4,3,Loyal Customers
16302,127,1,233.22,20.4,212.82,2,2,1,Hibernating / Lost
16303,26,3,5360.63,54.8,5305.83,4,4,5,Champions
16305,139,1,361.21999999999997,0.0,361.21999999999997,2,2,2,Hibernating / Lost
16306,214,6,632.27,29.999999999999996,602.27,1,5,3,At Risk
16308,38,4,2560.0,0.0,2560.0,3,4,5,Loyal Customers
16309,106,2,706.57,19.9,686.6700000000001,2,3,3,At Risk
16311,18,2,616.26,0.0,616.26,4,3,3,Loyal Customers
16313,3,2,274.15000000000003,0.0,274.15000000000003,5,3,2,Loyal Customers
16315,331,1,226.37,0.0,226.37,1,2,1,Hibernating / Lost
16316,64,8,2938.91,183.35000000000002,2755.56,3,5,5,Loyal Customers
16317,120,3,1341.65,0.0,1341.65,2,4,4,At Risk
16318,35,1,328.15,0.0,328.15,3,2,2,Hibernating / Lost
16319,218,1,404.40000000000003,0.0,404.40000000000003,1,2,2,Hibernating / Lost
16320,172,2,1038.46,0.0,1038.46,2,3,4,At Risk
16321,72,5,373.65000000000003,142.95,230.70000000000005,3,4,1,Loyal Customers
16322,1,2,326.75,0.0,326.75,5,3,2,Loyal Customers
16323,196,1,207.50000000000003,0.0,207.50000000000003,1,2,1,Hibernating / Lost
16324,128,3,428.68,0.0,428.68,2,4,2,At Risk
16325,47,3,594.24,83.7,510.54,3,4,3,Loyal Customers
16326,6,14,3110.96,25.0,3085.96,5,5,5,Champions
16327,14,6,3844.22,0.0,3844.22,4,5,5,Champions
